Estimator,Permuted,ev,fold,mae,modality,model_testing,mse,r2_score,target
RandomForest,no,0.5053934362638733,94,4.083905289567306,"sMRI, dMRI, fMRI (full MRI)",validation,26.049314474449968,0.5050346877819241,Age
RandomForest,no,0.5028777550532029,94,4.030735970079091,"sMRI, dMRI, fMRI (full MRI)",generalization,24.58282516673909,0.502835039166781,Age
RandomForest,no,0.4544996500001929,95,4.074645757844408,"sMRI, dMRI, fMRI (full MRI)",validation,26.689164186856807,0.4543834250002654,Age
RandomForest,no,0.5033842554831875,95,4.021702476545799,"sMRI, dMRI, fMRI (full MRI)",generalization,24.556053294422025,0.5033764755867882,Age
RandomForest,no,0.4734944491011128,96,3.7963591022443883,"sMRI, dMRI, fMRI (full MRI)",validation,22.55083128179551,0.4720193829536428,Age
RandomForest,no,0.5017133788395975,96,4.031126746506986,"sMRI, dMRI, fMRI (full MRI)",generalization,24.64244138522954,0.5016293561450047,Age
RandomForest,no,0.4891543779532946,97,4.002852867830423,"sMRI, dMRI, fMRI (full MRI)",validation,24.09944770074813,0.4862627953588841,Age
RandomForest,no,0.505367263252332,97,4.015162674650699,"sMRI, dMRI, fMRI (full MRI)",generalization,24.46065221956088,0.5053058743163925,Age
RandomForest,no,0.4799727061702871,98,3.946880137924951,"sMRI, dMRI, fMRI (full MRI)",validation,24.53678598148535,0.4799432217059503,Age
RandomForest,no,0.4998948298577041,98,4.036836905422812,"sMRI, dMRI, fMRI (full MRI)",generalization,24.72890681607252,0.4998806725723516,Age
RandomForest,no,0.4830956707075759,99,4.251969076763797,"sMRI, dMRI, fMRI (full MRI)",validation,27.57209755095345,0.4830938512881826,Age
RandomForest,no,0.5004792589574123,99,4.038939098584708,"sMRI, dMRI, fMRI (full MRI)",generalization,24.699962188327593,0.5004660509664758,Age
RandomForest,no,0.44965087721334507,0,4.054254364089776,"dMRI, fMRI",validation,25.23500883790524,0.4487605571462262,Age
RandomForest,no,0.4171155364515229,0,4.386648702594811,"dMRI, fMRI",generalization,28.821468,0.41711239809965983,Age
RandomForest,no,0.3633975982682386,1,4.559420865894147,"dMRI, fMRI",validation,30.378977616191253,0.3617161696174025,Age
RandomForest,no,0.4159409195925372,1,4.384405442619326,"dMRI, fMRI",generalization,28.88004806370136,0.4159276703526188,Age
RandomForest,no,0.4411039523844104,2,4.119052369077306,"dMRI, fMRI",validation,25.68575389526185,0.4383270095765885,Age
RandomForest,no,0.4185780064736152,2,4.371086826347305,"dMRI, fMRI",generalization,28.749907972055894,0.4185596336492253,Age
RandomForest,no,0.4179731505884207,3,4.490277066058618,"dMRI, fMRI",validation,30.224637965642934,0.4167510099716437,Age
RandomForest,no,0.4164299246096802,3,4.381566614810732,"dMRI, fMRI",generalization,28.861203426649407,0.41630878575242747,Age
RandomForest,no,0.42250897504384777,4,4.2880299251870335,"dMRI, fMRI",validation,27.971926064837906,0.4223949056831629,Age
RandomForest,no,0.4185586290550531,4,4.375582834331337,"dMRI, fMRI",generalization,28.754809421157688,0.4184605063628295,Age
RandomForest,no,0.35455545722137616,5,4.590054915513658,"dMRI, fMRI",validation,31.97932918735773,0.35288536278955,Age
RandomForest,no,0.414382445392652,5,4.3808116913474775,"dMRI, fMRI",generalization,28.963792554596466,0.41423401528028814,Age
RandomForest,no,0.3670522486420561,6,4.671371571072319,"dMRI, fMRI",validation,31.693425276807982,0.3670337020091884,Age
RandomForest,no,0.4144832334431828,6,4.386467065868263,"dMRI, fMRI",generalization,28.95311570459082,0.4144499447220377,Age
RandomForest,no,0.4489327550828881,7,4.196309177740441,"dMRI, fMRI",validation,26.76239572831813,0.44855210097299547,Age
RandomForest,no,0.4178543618759489,7,4.373108690016157,"dMRI, fMRI",generalization,28.787097510258164,0.4178075095472016,Age
RandomForest,no,0.44456830825776383,8,4.315591022443892,"dMRI, fMRI",validation,28.05967465336658,0.4437211035548648,Age
RandomForest,no,0.4165579954983049,8,4.383170658682634,"dMRI, fMRI",generalization,28.855704714570866,0.4164199921315407,Age
RandomForest,no,0.3674456980189725,9,4.457109293614456,"dMRI, fMRI",validation,29.527819233736714,0.3674450608888753,Age
RandomForest,no,0.4167363546203344,9,4.380402053010217,"dMRI, fMRI",generalization,28.84214209320604,0.4166942836368458,Age
RandomForest,no,0.44264384050977856,10,4.328438902743143,"dMRI, fMRI",validation,27.21968311221945,0.442537671576855,Age
RandomForest,no,0.4161903507307961,10,4.380826347305389,"dMRI, fMRI",generalization,28.86756433532934,0.4161801422424456,Age
RandomForest,no,0.3774767588802224,11,4.539020399497563,"dMRI, fMRI",validation,30.794923691799635,0.3764770669076544,Age
RandomForest,no,0.4144872905589628,11,4.373894106419206,"dMRI, fMRI",generalization,28.961636205557326,0.4142776254503283,Age
RandomForest,no,0.4659130510004384,12,4.093735660847879,"dMRI, fMRI",validation,25.91997043391521,0.4655425035610776,Age
RandomForest,no,0.4184785388752035,12,4.373637724550899,"dMRI, fMRI",generalization,28.75945792814371,0.41836649459738096,Age
RandomForest,no,0.42437864661900027,13,4.431331670822941,"dMRI, fMRI",validation,28.659763990024942,0.4220998950717741,Age
RandomForest,no,0.41820972508618826,13,4.369642714570859,"dMRI, fMRI",generalization,28.77682099001996,0.4180153426887171,Age
RandomForest,no,0.4050570223073483,14,4.430230266489242,"dMRI, fMRI",validation,30.271811352168346,0.4013073631800385,Age
RandomForest,no,0.41417869882751135,14,4.379004701044627,"dMRI, fMRI",generalization,28.976412280181822,0.413978792972282,Age
RandomForest,no,0.4132369582158134,15,4.309965087281796,"dMRI, fMRI",validation,28.33294587531172,0.40903201554065416,Age
RandomForest,no,0.41608699414981465,15,4.3831447105788435,"dMRI, fMRI",generalization,28.872170455089826,0.4160869877195305,Age
RandomForest,no,0.4303024682137461,16,4.429476309226934,"dMRI, fMRI",validation,28.94282920698254,0.4303007779000516,Age
RandomForest,no,0.4153597733691654,16,4.384133732534932,"dMRI, fMRI",generalization,28.911377532934125,0.4152940607394686,Age
RandomForest,no,0.3651750092242572,17,4.530967023676889,"dMRI, fMRI",validation,31.069144716352092,0.3651750069145119,Age
RandomForest,no,0.4162737827086507,17,4.366117343761204,"dMRI, fMRI",generalization,28.866966975027974,0.4161922233034634,Age
RandomForest,no,0.3880062807549777,18,4.306695209592181,"dMRI, fMRI",validation,28.074257793924943,0.38783124079470144,Age
RandomForest,no,0.4166509435358193,18,4.380848686672754,"dMRI, fMRI",generalization,28.84666422673481,0.4166028276579881,Age
RandomForest,no,0.4537143794891221,19,4.2304738154613455,"dMRI, fMRI",validation,27.007692089775556,0.44719469619602537,Age
RandomForest,no,0.41621455474101976,19,4.384579840319361,"dMRI, fMRI",generalization,28.866083157684628,0.4162100976938928,Age
RandomForest,no,0.4290851799175318,20,4.231421717159192,"dMRI, fMRI",validation,27.526005547590827,0.4280403570355654,Age
RandomForest,no,0.4139756489147225,20,4.3856334641847985,"dMRI, fMRI",generalization,28.982734177652315,0.4138509384280224,Age
RandomForest,no,0.4275653600434638,21,4.077815461346633,"dMRI, fMRI",validation,25.41750595511222,0.4256219643143527,Age
RandomForest,no,0.41770820241762907,21,4.3761806387225555,"dMRI, fMRI",generalization,28.79229201996008,0.417702455380523,Age
RandomForest,no,0.35320876273291796,22,4.466364089775562,"dMRI, fMRI",validation,31.32259714713217,0.35287578651898466,Age
RandomForest,no,0.4169117048585227,22,4.378398203592814,"dMRI, fMRI",generalization,28.83440080239521,0.4168508441019941,Age
RandomForest,no,0.3912083608564908,23,4.511474657541538,"dMRI, fMRI",validation,30.248741989473626,0.3904482434572128,Age
RandomForest,no,0.4179517223745364,23,4.38145275697086,"dMRI, fMRI",generalization,28.781063124027053,0.4179295494418799,Age
RandomForest,no,0.3709325755763154,24,4.624366981347528,"dMRI, fMRI",validation,31.765277727252606,0.3697519196803646,Age
RandomForest,no,0.4143142635565639,24,4.389563005422762,"dMRI, fMRI",generalization,28.96429413600903,0.4142238712589384,Age
RandomForest,no,0.3646560194584686,25,4.832587755780672,"dMRI, fMRI",validation,34.215445150333004,0.36445569704786507,Age
RandomForest,no,0.4180701934505405,25,4.380649345335802,"dMRI, fMRI",generalization,28.77545712738272,0.4180429255523638,Age
RandomForest,no,0.4235580152468126,26,4.459925569835652,"dMRI, fMRI",validation,28.370278952053326,0.4200064756079258,Age
RandomForest,no,0.4155039013368264,26,4.381987627712284,"dMRI, fMRI",generalization,28.901105606444283,0.4155018009766616,Age
RandomForest,no,0.3477468881351006,27,4.746304239401496,"dMRI, fMRI",validation,33.275883850374065,0.34772695313035984,Age
RandomForest,no,0.414144942390254,27,4.380124750499002,"dMRI, fMRI",generalization,28.969208690618764,0.4141244789257347,Age
RandomForest,no,0.4717353795827722,28,4.245499819236564,"dMRI, fMRI",validation,27.057626691707355,0.4714995823088524,Age
RandomForest,no,0.413943717709371,28,4.387533369681,"dMRI, fMRI",generalization,28.98399644047413,0.41382541032691456,Age
RandomForest,no,0.3760061694501784,29,4.674812967581048,"dMRI, fMRI",validation,32.55172085785536,0.37479987338404186,Age
RandomForest,no,0.4180703833827716,29,4.368120758483034,"dMRI, fMRI",generalization,28.77457292215569,0.4180608077873829,Age
RandomForest,no,0.4589455720321737,30,4.265097256857857,"dMRI, fMRI",validation,26.58466370074813,0.4576589647885109,Age
RandomForest,no,0.4171625163086222,30,4.384694610778444,"dMRI, fMRI",generalization,28.81899026746507,0.41716250795441934,Age
RandomForest,no,0.4683425799279382,31,3.966084788029925,"dMRI, fMRI",validation,24.227188748129677,0.4681841778865987,Age
RandomForest,no,0.4175541205911033,31,4.378134730538922,"dMRI, fMRI",generalization,28.80215089421158,0.4175030687438015,Age
RandomForest,no,0.4209657721357184,32,4.562281722456008,"dMRI, fMRI",validation,31.015959203462714,0.4209261731115177,Age
RandomForest,no,0.4140026716937937,32,4.393764437638665,"dMRI, fMRI",generalization,28.97721291451896,0.4139626008814151,Age
RandomForest,no,0.4182801825400815,33,4.237675810473816,"dMRI, fMRI",validation,28.08010697256858,0.4182686333513961,Age
RandomForest,no,0.41782928594844815,33,4.3680638722554885,"dMRI, fMRI",generalization,28.789723512974053,0.41775440106481454,Age
RandomForest,no,0.3622596257443278,34,4.485945137157106,"dMRI, fMRI",validation,30.364518304239407,0.3622376326963518,Age
RandomForest,no,0.4185737021060826,34,4.370418163672655,"dMRI, fMRI",generalization,28.753058694610786,0.4184959131921593,Age
RandomForest,no,0.42978459274659786,35,4.464748129675812,"dMRI, fMRI",validation,29.291108109725684,0.4296068758616982,Age
RandomForest,no,0.41155457973322174,35,4.395494011976048,"dMRI, fMRI",generalization,29.098414455089827,0.4115114115342945,Age
RandomForest,no,0.454366197779068,36,4.332269326683291,"dMRI, fMRI",validation,27.959178613466328,0.4541444535555869,Age
RandomForest,no,0.4136577675699671,36,4.3915179640718565,"dMRI, fMRI",generalization,28.99476727744511,0.41360758008549614,Age
RandomForest,no,0.4611817994550187,37,4.382402570598844,"dMRI, fMRI",validation,28.87561344596871,0.4594246644271806,Age
RandomForest,no,0.4142295514513248,37,4.388008580945463,"dMRI, fMRI",generalization,28.976552523522297,0.41397595668009823,Age
RandomForest,no,0.35648740032161785,38,4.501011647700069,"dMRI, fMRI",validation,31.78747962944359,0.35610940649796763,Age
RandomForest,no,0.4171740705301225,38,4.366531941630539,"dMRI, fMRI",generalization,28.822491309321148,0.4170917026126637,Age
RandomForest,no,0.4422605224303199,39,4.137925187032419,"dMRI, fMRI",validation,26.24996113715711,0.4407332413792371,Age
RandomForest,no,0.4178516219295351,39,4.37927744510978,"dMRI, fMRI",generalization,28.789661916167663,0.4177556468033994,Age
RandomForest,no,0.4060505138923345,40,4.5815561097256845,"dMRI, fMRI",validation,31.455664957605986,0.4058707915116183,Age
RandomForest,no,0.41562166883677176,40,4.3843053892215575,"dMRI, fMRI",generalization,28.90036405588823,0.4155167981525619,Age
RandomForest,no,0.4263208659407404,41,4.503185618409052,"dMRI, fMRI",validation,29.607364444989248,0.4263200944853305,Age
RandomForest,no,0.4135222934586165,41,4.3857081190767095,"dMRI, fMRI",generalization,29.002338770285,0.413454453627668,Age
RandomForest,no,0.3818443617706832,42,4.57092789583749,"dMRI, fMRI",validation,31.438691690922088,0.380887798622505,Age
RandomForest,no,0.4185546770955352,42,4.372781903337228,"dMRI, fMRI",generalization,28.754315473195877,0.41847049600468,Age
RandomForest,no,0.4277142289112017,43,4.4174057332668815,"dMRI, fMRI",validation,29.28350903736515,0.4236384308260548,Age
RandomForest,no,0.41342328146555707,43,4.387224333563525,"dMRI, fMRI",generalization,29.012389887089046,0.41325117906266906,Age
RandomForest,no,0.3686091923722679,44,4.352229426433915,"dMRI, fMRI",validation,28.183167241895266,0.3675077680976084,Age
RandomForest,no,0.4177228962078633,44,4.365923153692615,"dMRI, fMRI",generalization,28.798456339321355,0.41757778770815296,Age
RandomForest,no,0.39416447888375417,45,4.380668329177058,"dMRI, fMRI",validation,29.793782423940147,0.3900788033517931,Age
RandomForest,no,0.41291904491794906,45,4.383752495009982,"dMRI, fMRI",generalization,29.042058722554888,0.4126511542354859,Age
RandomForest,no,0.4047212539035312,46,4.324404324089833,"dMRI, fMRI",validation,28.05547083224772,0.4042336474285551,Age
RandomForest,no,0.41710218985085146,46,4.367523331979048,"dMRI, fMRI",generalization,28.827680206974808,0.4169867619444835,Age
RandomForest,no,0.41679647299023936,47,4.4218254364089775,"dMRI, fMRI",validation,29.7072771670823,0.4160358518437383,Age
RandomForest,no,0.4132636512442235,47,4.39194510978044,"dMRI, fMRI",generalization,29.012938367265466,0.4132400865570852,Age
RandomForest,no,0.4684955745430165,48,4.311195380138492,"dMRI, fMRI",validation,28.272604357195416,0.4681365977778405,Age
RandomForest,no,0.41632470565757984,48,4.377175878841312,"dMRI, fMRI",generalization,28.869780370935374,0.4161353249666521,Age
RandomForest,no,0.3996639066943971,49,4.4653665835411465,"dMRI, fMRI",validation,29.66984446882793,0.3995809397320772,Age
RandomForest,no,0.41916878219075737,49,4.372832335329342,"dMRI, fMRI",generalization,28.722637988023948,0.4191111439191476,Age
RandomForest,no,0.3353475055307127,50,4.738742694898504,"dMRI, fMRI",validation,33.29214814862001,0.3339177791307123,Age
RandomForest,no,0.4181779717674782,50,4.3615257516819135,"dMRI, fMRI",generalization,28.77605174479516,0.418030899963744,Age
RandomForest,no,0.3747839022520241,51,4.453226932668329,"dMRI, fMRI",validation,30.30683986034913,0.3697847400454114,Age
RandomForest,no,0.41625116833833975,51,4.383084830339321,"dMRI, fMRI",generalization,28.86408635928144,0.4162504810995097,Age
RandomForest,no,0.3974075853827388,52,4.3581671988880695,"dMRI, fMRI",validation,28.500277535073014,0.3909636426037344,Age
RandomForest,no,0.4177409081496668,52,4.370932473517986,"dMRI, fMRI",generalization,28.790476247424607,0.4177391777049652,Age
RandomForest,no,0.4245033599470638,53,4.5678304239401495,"dMRI, fMRI",validation,30.84969739650873,0.4237207854919699,Age
RandomForest,no,0.4147966536063987,53,4.388952095808384,"dMRI, fMRI",generalization,28.942112822355288,0.4146724678648652,Age
RandomForest,no,0.443933779540464,54,4.379940149625936,"dMRI, fMRI",validation,27.818058733167085,0.4439319350137637,Age
RandomForest,no,0.41352690025960703,54,4.3899780439121745,"dMRI, fMRI",generalization,29.00075757285429,0.4134864318870167,Age
RandomForest,no,0.4214624022494639,55,4.788412493455326,"dMRI, fMRI",validation,31.94514847199222,0.42133509660297386,Age
RandomForest,no,0.41409604918259535,55,4.3978162198278445,"dMRI, fMRI",generalization,28.97276911238586,0.41405247268005785,Age
RandomForest,no,0.4550903793089017,56,4.108041170193183,"dMRI, fMRI",validation,25.57588988489491,0.4548447022927506,Age
RandomForest,no,0.41474641496424897,56,4.38719966221007,"dMRI, fMRI",generalization,28.94185008257482,0.4146777815345423,Age
RandomForest,no,0.4027196211871037,57,4.420045628405129,"dMRI, fMRI",validation,28.772160758302498,0.3999085552156395,Age
RandomForest,no,0.41663674132370704,57,4.383417020475072,"dMRI, fMRI",generalization,28.84504157900318,0.4166356442114342,Age
RandomForest,no,0.4354487784252188,58,4.581835411471324,"dMRI, fMRI",validation,30.35587196009975,0.4351184364375319,Age
RandomForest,no,0.41519713433437055,58,4.390481037924152,"dMRI, fMRI",generalization,28.917782155688624,0.4151645331526558,Age
RandomForest,no,0.4191594229742476,59,4.3904638403990015,"dMRI, fMRI",validation,29.07420680299252,0.4149886457751627,Age
RandomForest,no,0.4142754518516332,59,4.386308383233533,"dMRI, fMRI",generalization,28.962093057884232,0.4142683860334724,Age
RandomForest,no,0.4641715672135686,60,4.329346633416459,"dMRI, fMRI",validation,27.745369097256866,0.4638475669886034,Age
RandomForest,no,0.413860725995285,60,4.3849540918163665,"dMRI, fMRI",generalization,28.987861756487032,0.4137472378763876,Age
RandomForest,no,0.3768362579174284,61,4.559558745110904,"dMRI, fMRI",validation,30.97393523869491,0.3759597758357833,Age
RandomForest,no,0.4179943068125438,61,4.365860549692114,"dMRI, fMRI",generalization,28.783682494824177,0.4178765750839317,Age
RandomForest,no,0.40849142334683386,62,4.29517011445678,"dMRI, fMRI",validation,27.677682442364983,0.4084480571111412,Age
RandomForest,no,0.4181477381903974,62,4.3653301387761925,"dMRI, fMRI",generalization,28.77456572256309,0.4180609533925015,Age
RandomForest,no,0.4231728873470824,63,4.294374064837904,"dMRI, fMRI",validation,27.71964564588529,0.4212149023421247,Age
RandomForest,no,0.4172404364113228,63,4.378932135728544,"dMRI, fMRI",generalization,28.81609813972056,0.4172209985700045,Age
RandomForest,no,0.4130008860098967,64,4.499251870324191,"dMRI, fMRI",validation,30.092613985037406,0.4121297328132357,Age
RandomForest,no,0.41771266922106176,64,4.380087824351297,"dMRI, fMRI",generalization,28.792750586826354,0.4176931812886901,Age
RandomForest,no,0.3936098253763095,65,4.382354114713217,"dMRI, fMRI",validation,30.092099311720705,0.3916133578644028,Age
RandomForest,no,0.4150434836932083,65,4.383063872255488,"dMRI, fMRI",generalization,28.93298280239521,0.41485711409592574,Age
RandomForest,no,0.4264545500910505,66,4.419220613178338,"dMRI, fMRI",validation,29.564320736562447,0.4264542992458953,Age
RandomForest,no,0.4166478816527345,66,4.375373559765227,"dMRI, fMRI",generalization,28.848396219899197,0.4165677996940378,Age
RandomForest,no,0.4100228806426335,67,4.418374064837907,"dMRI, fMRI",validation,29.92947271820449,0.4097720561740017,Age
RandomForest,no,0.4153764515740732,67,4.38424750499002,"dMRI, fMRI",generalization,28.910122163672657,0.4153194494246778,Age
RandomForest,no,0.3384992073188073,68,4.553615960099751,"dMRI, fMRI",validation,31.47893865336658,0.33845238404918243,Age
